"","business_id","business_name","state","stars","noiselevel","Delivery","WiFi","average_stars","Avuser","TV","Alcohol","OutdoorSeating","Reservations","Attire","category"
"174","-d8gt_XhhUQh2CxlWJe-xw","Hal's Bar and Grill","PA",4,3,0,2,4.02,3.7638,1,2,1,1,1,"American (Traditional)"
"175","-dIguFQ4Q7pFV55JtzN48g","Biscuits Cafe","AZ",3,2,0,0,2.75324675324675,3.48844155844156,0,0,1,0,1,"American (Traditional)"
"176","-dOjdFq-kFhQTrG-yLYc_w","Maple Leaf Tavern","ON",4,2,0,2,3.88888888888889,3.72166666666667,0,2,1,1,1,"American (Traditional)"
"177","-dgUbX_lFqklJuf29A7piQ","Matador Restaurant","AZ",3,2,1,2,2.77586206896552,3.60655172413793,0,2,1,1,1,"Mexican"
"178","-dqK97OczNSfrfa71cuYmA","Piazza Del Sogno","QC",4,2,1,2,4.15,3.604,0,1,1,1,1,"Italian"
"179","-e_LJpqkw3Yrb8CamUIEPw","Hunan Garden Restaurant","ON",3,3,1,0,3,3.63125,1,1,0,1,1,"Chinese"
"180","-e_UQJVTzIPweX4TcPUYVw","Mexx32","AZ",4.5,2,0,2,4.32369942196532,3.91554913294798,1,2,1,0,1,"Mexican"
"181","-ed0Yc9on37RoIoG2ZgxBA","Le Thai","NV",4,2,0,0,4.03833865814696,3.8667731629393,1,2,1,0,1,"Thai"
"182","-eoeNEsPZ5-Fookdtr8vBw","The Hideaway Grill","AZ",4,3,0,0,4.07407407407407,3.61814814814815,1,2,1,0,1,"American (Traditional)"
"183","-faYl3ejjjm7ciR_j1ke7A","Red Lobster","AZ",3,2,0,0,3.10204081632653,3.57775510204082,1,2,0,1,1,"American (Traditional)"
"184","-fbpSXmv2RhFc-h6JyC0aw","Pangea Tapas Bar & Grill","NC",4,3,0,0,3.75,3.7125,0,2,1,1,1,"American (Traditional)"
"185","-fn65iT4z-nh1Ybfyajxng","La Terraza Bar & Grill","OH",3.5,2,0,0,3.56818181818182,3.72886363636364,1,2,1,1,1,"Mexican"
"186","-gSmWgHBhIU-l7GFs1C7ew","Restaurant les Infideles","QC",3,2,0,0,3.22222222222222,3.45111111111111,0,0,0,1,1,"French"
"187","-gSzbTfD08Amjqv-YvvoJA","Buffalo Wild Wings","AZ",3,2,0,2,3.05555555555556,3.55592592592593,1,2,1,0,1,"American (Traditional)"
"188","-gXDD2oSHBDA3zgjX6g9pQ","The Plate Bar & Grill","NV",4.5,2,0,2,4.5,4.22833333333333,1,2,0,1,1,"American (Traditional)"
"189","-gcS8S7aiHTwYROMC5QP5A","Schlotzsky's","AZ",3,2,0,2,3.13207547169811,3.66264150943396,0,0,1,0,1,"American (Traditional)"
"190","-guxo51AuUa_J8RuJ70EWg","Sweet Tea's Restaurant & Catering","NC",3.5,2,1,2,3.52054794520548,3.74383561643836,0,1,0,1,1,"American (Traditional)"
"191","-hMdEBaeky47g4D8-0Xl3Q","Vu Bistro","AZ",3,1,0,0,3.075,3.534625,1,2,1,1,1,"American (Traditional)"
"192","-hliqBp7tq7Z5XLaTLAXAg","Taffies Restaurant","IL",2.5,2,0,2,2.625,3.60125,1,0,0,1,1,"American (Traditional)"
"193","-hq09PjRpGcx4XXhrqh5xw","Touch Of Thai","AZ",3.5,2,0,0,3.69302325581395,3.77683720930233,1,1,0,1,1,"Thai"
"194","-httBl6DSZiUtDX4SQWtag","The Enrico Biscotti","PA",4,2,0,0,4.06338028169014,3.87049295774648,0,1,1,0,1,"Italian"
"195","-i1NHzA-ymVc0vNKwNa88Q","Logan's Roadhouse","NC",3.5,2,0,0,3.40740740740741,3.36703703703704,1,2,0,0,1,"American (Traditional)"
"196","-iBk1_3M_efQtY6Bcygp5w","Viva Salsa","NV",4.5,1,0,0,4.375,3.91875,0,0,0,0,1,"Mexican"
"197","-iFvYhgysvjkxckCr42NRw","Rani's World Foods","NV",4,2,0,2,4.17791411042945,3.71116564417178,1,0,0,0,1,"Indian"
"198","-i_WVm2yfuY0lS0zpEl9ZA","Thai Elephant","AZ",3.5,2,0,0,3.71844660194175,3.69378640776699,0,1,0,1,1,"Thai"
"199","-iauwrCGxk1cEJJnf4soTg","The Maharaja","ON",4.5,2,0,0,4.3125,3.97458333333333,0,2,0,1,1,"Indian"
"200","-ilCufjKjeswCLyIrCtuqQ","Tequila Bar and Grill","NV",3.5,2,0,1,3.31927710843373,3.66801204819277,1,2,0,0,1,"Mexican"
"201","-ilH1FPt0lbX22IoiFUngA","Tasty Kitchen","ON",3,2,0,2,3.08,3.4476,1,0,0,1,1,"Chinese"
"202","-j0CbYvlwuJ3Tfx__X38gA","Joseph Tambellini Restaurant","PA",4.5,1,0,0,4.34285714285714,3.83847619047619,0,2,1,1,2,"Italian"
"203","-jghjupgk9DVw5M-dCr3mw","Ramiros Mexican Food","AZ",3.5,2,0,0,3.375,3.74625,0,0,0,0,1,"Mexican"
"204","-juOL0eJC6kvf5RLEjoPvA","La Maison Kam Fung","QC",3.5,4,0,0,3.40677966101695,3.53389830508475,0,1,0,1,1,"Chinese"
"205","-k0Ksk_FSzQAiKU6tdjayg","Restaurant Tsv Steinhaldenfeld","BW",4.5,2,1,0,4.33333333333333,3.94222222222222,1,2,1,1,1,"Italian"
"206","-k30GnIy_6V7YyODRr9PdA","Panda Express","AZ",2.5,4,0,0,2.375,3.484375,0,0,1,0,1,"Chinese"
"207","-kHQWsdlHfASvHCj59dzGA","Del Taco","AZ",2,2,0,2,2.24,3.122,0,0,0,0,1,"Mexican"
"208","-kNcuhLw790MQFLYpwzfKw","Aka Fuji","QC",4,1,0,0,3.89473684210526,3.46368421052632,0,1,0,0,1,"Japanese"
"209","-kTHAUKuzh7cFZjVAW55Ug","Chipotle Mexican Grill","OH",2.5,2,0,0,2.6,3.51057142857143,0,0,1,0,1,"Mexican"
"210","-kbPPBNsIPDfMfgUGO7QhA","Kopper Keg South","NV",4,2,0,0,3.85,3.474,1,2,0,0,1,"American (Traditional)"
"211","-kmPZ1i8fJBCAlVcTWqAeA","Grant Bar","PA",4,2,0,0,3.88888888888889,3.73518518518519,1,2,0,1,1,"American (Traditional)"
"212","-lJtyCOTVInWusU9YF120A","Joey's Bistro Bar","OH",3.5,2,1,2,3.36842105263158,3.46315789473684,1,2,1,1,1,"Italian"
"213","-lVLYkjJwCihTj4dlqZcNQ","La Sala Tequila Cantina","AZ",3,2,0,0,3.11627906976744,3.52046511627907,1,2,1,1,1,"Mexican"
"214","-mIqOMgqu4Oa-XBJyTrghA","Restaurant La Belle Province","QC",4.5,3,0,0,4.33333333333333,4.02666666666667,1,0,1,0,1,"French"
"215","-mUXTkHOxfLxFDnaMcvqAA","Kantapia","QC",4,2,0,0,3.85714285714286,3.79685714285714,0,0,0,0,1,"Korean"
"216","-mcuv5UOSmbzi-aQNsUI9A","Jimmy's Backyard BBQ","OH",3.5,1,1,0,3.29032258064516,3.45322580645161,0,0,0,1,1,"Mexican"
"217","-mf9zEA55pDGua4aF0XKCw","Jalisco Mexican Restaurant","OH",2.5,2,0,0,2.53571428571429,3.40964285714286,1,2,1,0,1,"Mexican"
"218","-n1g9MdeG46v1-gzZ4ldvQ","Del Taco","NV",2.5,2,0,0,2.46666666666667,3.16533333333333,0,0,1,0,1,"Mexican"
"219","-nudEBpbqQI4eR4KkjCl7g","Sea-Hi Chinese Food","ON",2.5,2,1,0,2.52941176470588,3.50058823529412,0,2,0,1,1,"Chinese"
"220","-nyNzdge5rgZ3aQF8Y3exQ","Thai Taste Matthews","NC",3.5,2,0,2,3.69318181818182,3.70772727272727,0,1,1,1,1,"Thai"
"221","-o082vExIs0VVNSuZmiTQA","Frank & Lupe's Old Mexico","AZ",3,2,0,0,3.22522522522523,3.70970720720721,1,2,1,0,1,"Mexican"
"222","-o0xWAEO-C2oqlyt9TO8qg","McCormick & Schmicks Seafood Restaurant","AZ",4,4,0,0,3.78048780487805,3.73951219512195,1,2,1,1,1,"American (Traditional)"
"223","-o2bwiM7OXRDEl0HVweUnQ","Yogis Grill","AZ",3,1,0,0,2.94117647058824,3.38058823529412,1,0,1,0,1,"Japanese"
"224","-oOKqZbYDt08zaWWyLZNIw","Yan's","AZ",4,1,1,0,3.77777777777778,3.54654320987654,0,0,0,0,1,"Chinese"
"225","-ot4Xd6GxSUOqwUj7okZuA","Lucky's Burgers & Shakes","AZ",5,2,0,0,4.79310344827586,4.30775862068965,0,0,0,1,1,"American (Traditional)"
"226","-pL4Id5cuz2yC2UKi2Yq9A","Las Margaritas","NC",4,2,0,2,4.10588235294118,3.83529411764706,1,2,0,1,1,"Mexican"
"227","-plmjUoC1d-tZcVbp0zMqw","Hickory Tavern","SC",3,3,0,2,2.82857142857143,3.43742857142857,1,2,1,0,1,"American (Traditional)"
"228","-q6tWH0IvXGtZx6U5E_9yg","Green Mango","ON",2.5,4,0,0,2.66666666666667,2.84333333333333,0,0,0,0,1,"Thai"
"229","-qbYIpY84C9xBWc9g5rl5g","Denny's","AZ",2,1,0,2,2.10526315789474,3.25078947368421,1,0,0,0,1,"American (Traditional)"
"230","-qb_3LLSnBcHA6zc8NRSxQ","Rio Mirage Cafe","AZ",3.5,2,0,2,3.61111111111111,3.67791666666667,1,2,1,1,1,"Mexican"
"231","-qdbWrCU8Ktg80dk458BAw","Chat Hut","ON",4.5,1,0,0,4.53571428571429,3.95607142857143,0,0,0,0,1,"Indian"
"232","-r-PA7uWXbpRPeuIZzO3bw","Village Inn","AZ",3,1,0,2,2.95238095238095,3.56380952380952,1,0,0,0,1,"American (Traditional)"
"233","-rCIoxp7pqN3xY7E3-v56Q","Arriba Mexican Grill","AZ",3,2,0,0,2.88405797101449,3.57188405797101,1,2,1,1,1,"Mexican"
"234","-rKuAcB5suEWKhcUiqr13w","AllStar Wings & Ribs","ON",3,3,0,0,3.24242424242424,3.53636363636364,1,2,1,1,1,"American (Traditional)"
"235","-rMJrY16eFTQd4I035G1oQ","El Salsita","AZ",2.5,1,0,0,2.61538461538462,3.49,1,0,1,0,1,"Mexican"
"236","-raUM9T-1dKPiB5_vRmFYA","Luke's of Chicago's","AZ",3.5,2,0,0,3.6685393258427,3.70056179775281,1,0,0,0,1,"Italian"
"237","-ru0u1V1Asp1oc1b_yL-Dg","Pollos Culiacan","NV",4,2,0,2,3.83333333333333,3.60333333333333,1,0,1,1,1,"Mexican"
"238","-ru0u1V1Asp1oc1b_yL-Dg","Pollos Culiacan","NV",4,2,0,2,3.83333333333333,3.60333333333333,1,0,1,1,1,"American (Traditional)"
"239","-rx-9Ra2OHfmD1yaUS-CMg","Axia Restaurant & Bar","ON",3,2,1,2,3.19540229885057,3.50183908045977,1,2,1,1,1,"Japanese"
"240","-rx-9Ra2OHfmD1yaUS-CMg","Axia Restaurant & Bar","ON",3,2,1,2,3.19540229885057,3.50183908045977,1,2,1,1,1,"Chinese"
"241","-sAfscV-SWC278qqCNxraQ","Mesa Community Family Restaurant","AZ",3,1,0,2,2.93333333333333,3.69666666666667,1,0,0,0,1,"Mexican"
"242","-sAfscV-SWC278qqCNxraQ","Mesa Community Family Restaurant","AZ",3,1,0,2,2.93333333333333,3.69666666666667,1,0,0,0,1,"American (Traditional)"
"243","-sUf12Imjs68dBrmELiwzQ","Yama Izakaya","NC",4,2,0,2,3.85380116959064,3.81789473684211,1,2,1,1,1,"Japanese"
"244","-sYbz2nZY6iVFPd957E7dw","Chipotle Mexican Grill","AZ",3,2,0,0,2.88461538461538,3.31153846153846,0,1,1,0,1,"Mexican"
"245","-s_U95xEEmJu5GK-srqpUA","Chutney's Indian Cuisine","AZ",3.5,2,1,2,3.72916666666667,3.61620833333333,1,2,0,1,1,"Indian"
"246","-sjCxkxv6xU5rEVLFybAuA","Tony Roma's","NV",3.5,2,1,2,3.44,3.594,1,2,0,1,1,"American (Traditional)"
"247","-t2b2DaLhrb2-Ngv8Tvw9w","Il Sogno Ristorante","ON",3.5,2,1,2,3.45161290322581,3.39129032258065,1,2,1,1,1,"Italian"
"248","-tVtZSf5NeWlt4y1BcAPAg","Zem-One","ON",2,2,1,2,2.04,3.3648,0,0,0,1,1,"Japanese"
"249","-tVtZSf5NeWlt4y1BcAPAg","Zem-One","ON",2,2,1,2,2.04,3.3648,0,0,0,1,1,"Thai"
"250","-tn33smYreUxphfiFObK_w","Jack Astor's Bar & Grill","ON",3,3,0,2,3.25,3.53,1,2,1,1,1,"American (Traditional)"
"251","-trCUd86vf5FzUAhkr20Ng","Del Yaqui","AZ",4,2,0,0,3.90625,3.721875,1,1,1,0,1,"Mexican"
"252","-uRKqmzVCRxsuuH0nXq6Bw","La Matraca","QC",3.5,2,0,0,3.74,3.7982,1,1,1,1,1,"Mexican"
"253","-uRn5Hf1uo4vf3UTtOvIfA","Don Tortaco Mexican Grill","NV",3.5,1,0,0,3.64516129032258,3.67193548387097,1,0,1,0,1,"Mexican"
"254","-u_SZ-O5C4y5aoFdDKLHLg","Le Chien Rose","QC",3.5,3,0,0,3.7,3.91,0,0,1,1,1,"French"
"255","-unEKbRspO6OuEaPdmRywg","XO le Restaurant","QC",4,1,0,2,4.14285714285714,3.75122448979592,0,2,0,1,2,"French"
"256","-uqIK0vIzD_7PrnCgwhlHA","The Golden Burrito","ON",3.5,2,0,0,3.48484848484848,3.65969696969697,1,0,0,0,1,"Mexican"
"257","-uzKpTQrUQMKpNsAk24adg","Bricks Family Sports Grill","AZ",4,1,0,2,3.79245283018868,3.89320754716981,1,2,1,0,1,"American (Traditional)"
"258","-vb_yx5QnIhpXUIdPVD2og","Fair View Chinese Cuisine","NV",3.5,1,1,0,3.57142857142857,3.34571428571429,0,1,0,0,1,"Chinese"
"259","-voRkfS42YKYsrJ9DV0FxQ","Panda Express","AZ",2.5,2,0,0,2.72727272727273,3.28681818181818,1,0,0,0,1,"Chinese"
"260","-w2WaIQWPH4iNeJz7IZKDw","Coppi Ristorante","ON",3.5,2,0,0,3.5,3.72590909090909,0,2,0,1,2,"Italian"
"261","-w3Ba4RXUYgdLwr4sbOhIQ","Mystik Takeout & Catering","ON",3,1,0,0,2.88235294117647,3.34294117647059,0,0,0,0,1,"Indian"
"262","-w6VX94tbpA7joO748wN2w","Sehmi Japanese Restaurant","ON",4,2,0,0,4.05555555555556,3.91388888888889,0,1,0,1,1,"Japanese"
"263","-wDNRL4lm1UgeFLG9KcrjQ","Yummy Grill & Sushi","NV",3.5,2,1,0,3.53900709219858,3.83042553191489,1,0,1,0,1,"Japanese"
"264","-wDNRL4lm1UgeFLG9KcrjQ","Yummy Grill & Sushi","NV",3.5,2,1,0,3.53900709219858,3.83042553191489,1,0,1,0,1,"Chinese"
"265","-wUKgQXAMC4H5hiBOgpT6g","Taco Bell","AZ",3,1,0,0,2.75,3.5935,0,0,0,0,1,"Mexican"
"266","-wXyBph4d0IQlQrS8H1rDw","Senti","PA",3.5,1,0,2,3.71875,3.6903125,0,2,1,1,2,"Italian"
"267","-wtdaWBWrUOXKCcGxzOtwA","Sticky Fingers Smokehouse","NC",3,2,0,2,2.91836734693878,3.47897959183673,1,2,1,0,1,"American (Traditional)"
"268","-x2NjuDTiphKwCixSrv_SQ","El Milagro","PA",4.5,2,0,0,4.30952380952381,3.87404761904762,1,0,0,0,1,"Mexican"
"269","-xIrVu_7prj_0GDl1tds1w","Los Dos Diablitos","AZ",4.5,2,0,2,4.53333333333333,3.94933333333333,1,0,1,0,1,"Mexican"
"270","-xUApyBGJ46dPQV5nD2Wug","Kelseys Original Roadhouse","ON",2.5,3,0,2,2.69354838709677,3.57854838709677,1,2,1,1,1,"American (Traditional)"
"271","-xpvWJtC0yXeun4pJzvDAg","Beef 'O' Brady's","AZ",3,2,0,2,3,3.60310344827586,1,2,1,1,1,"American (Traditional)"
"272","-yz0XHYoG1WOUm78K0vktQ","Kwality Sweets & Restaurants","ON",3.5,2,1,0,3.53246753246753,3.56025974025974,1,1,0,1,1,"Indian"
"273","-z0hKdmi9e37zZoUE6bjiQ","Taco Bell","OH",3,2,0,2,2.75,3.725,0,0,0,0,1,"Mexican"
"274","-zEpEmDfFQL-ph0N3BDlXA","Sakanaya Restaurant","IL",4.5,2,0,0,4.31205673758865,3.89627659574468,0,1,0,0,1,"Japanese"
"275","-zRDLAmg2h9uKpNY0OYdVQ","Burrito Bandito","AZ",3,2,1,0,3,3.79409090909091,0,0,0,0,1,"Mexican"
"276","-zW2JyDmh7jnD7TQhW6y6A","Quesada Burritos & Tacos","QC",3,1,0,0,3,3.43769230769231,0,0,0,0,1,"Mexican"
"277","-zhywnaBiGRNcr6kbDagBQ","Taqueria Don Pancho","AZ",4.5,1,0,0,4.27272727272727,3.69681818181818,0,0,1,0,1,"Mexican"
"278","-zo0R_6vW6JlJeoX2GHA-w","Milestones Restaurants","ON",2.5,2,0,0,2.43636363636364,3.36109090909091,1,2,1,1,1,"American (Traditional)"
"279","-zuJkmIjdRahT_yHED-62g","Sushi Legend","ON",3.5,3,0,2,3.51485148514851,3.48574257425743,0,1,0,1,1,"Japanese"
"280","0-8DTqVaY9RJU0PAWD2l6Q","The Owl of Minerva","ON",3,2,0,0,3.05633802816901,3.42197183098592,1,1,0,0,1,"Korean"
"281","0-WocGTpO3Zm4q1Zzz49Rw","Sushi Kame","IL",3.5,1,0,0,3.6030534351145,3.68374045801527,0,1,0,1,1,"Japanese"
"282","0-XOCeRl1axvfW7yd1V36A","Coopers Pub","ON",2.5,2,0,2,2.61904761904762,3.46928571428571,1,2,0,1,1,"American (Traditional)"
"283","0-jZq2P4eN7fRdt4Ls1QZQ","Ming's Restaurant","ON",3.5,2,0,2,3.4,3.59533333333333,1,0,0,0,1,"Chinese"
"284","005XmZKuJZuNbl5tGXc5SA","Tony Roma's","NV",3,2,0,2,3,3.632,1,2,0,1,1,"American (Traditional)"
"285","007FFjmDHkT9cLE6O4Cqxg","Arizona Room Patio Grill","AZ",3,2,0,2,2.81818181818182,3.32272727272727,1,2,1,0,1,"Mexican"
"286","01I5pFCvJrrGuY3A-KoNIA","Namaste India","PA",3,1,0,0,2.79487179487179,3.06051282051282,1,0,0,1,1,"Indian"
"287","01Ov9eDxKRY5k6ImMdiWLQ","Hong Kong Garden Seafood & BBQ Cafe","NV",3,2,0,0,3.07482993197279,3.57591836734694,1,1,0,1,1,"Chinese"
"288","01SiPgdiOskMC5bUJoyy_g","Winchell's Pub & Grill","NV",4,2,0,0,3.83035714285714,3.84241071428571,1,2,0,0,1,"American (Traditional)"
"289","01VPJkcU0m8WzlA7dCEpVQ","Tea Space","NV",4.5,2,0,2,4.44324324324324,3.96086486486486,0,0,1,0,1,"American (Traditional)"
"290","01aNlDhbMObjc9OdAHuNpQ","Rose Garden Chinese Restaurant","NV",4,1,1,0,3.92156862745098,3.69058823529412,0,1,0,1,1,"Chinese"
"291","01fuY2NNscttoTxOYbuZXw","Pinky's Westside Grill","NC",4,2,0,2,4.13426573426573,3.82623776223776,1,2,1,0,1,"American (Traditional)"
"292","01l8MH9tBK6GPvJQdMU1gw","Kaiseki Yu-zen Hashimoto","ON",4.5,1,0,0,4.625,3.881875,0,1,0,1,2,"Japanese"
"293","024QUHVU7nlyW5y2BeeGLg","Kyoto Scottsdale","AZ",4,2,0,2,3.75531914893617,3.8186170212766,1,2,0,1,1,"Japanese"
"294","02BXFKzu1rgaYulNGYvi6g","Matsuda Japanese Cuisine","ON",3,2,0,0,2.92822966507177,3.2788995215311,0,1,0,1,1,"Japanese"
"295","02EYqwh47uVxOaOKrnx8SQ","Indian Delhi Palace","AZ",3.5,2,0,2,3.5748987854251,3.69372469635628,0,2,0,1,1,"Indian"
"296","02HpCLBQi692DtVYNKTCPA","Ikki Sushi Japanese & Cuisine","ON",3,1,1,2,2.81481481481481,3.45,1,1,1,1,1,"Japanese"
"297","02Ycww2etUAxorZb5gIM8Q","Tre Mari Bakery","ON",4.5,2,1,0,4.33962264150943,3.79490566037736,1,0,0,1,1,"Italian"
"298","02d6s2cnDKLllR4f3ykPug","Yogis Grill","AZ",3,2,0,0,3.05882352941176,3.61392156862745,1,0,0,0,1,"Japanese"
"299","02eESJZNF3qigrJ3GNRgIQ","Taqueria Yaqui","AZ",5,1,0,0,4.76470588235294,3.98823529411765,0,0,1,0,1,"Mexican"
"300","02uoqVZaw3A8XxwCX9sHcg","Luckenbooth Café","WI",4,1,0,0,4.2,3.571,0,2,1,1,1,"American (Traditional)"
"301","03W4GFc3Ll01kxI7BPxRww","Denny's","OH",3,2,0,2,3,3.48275862068966,1,0,0,0,1,"American (Traditional)"
"302","03Yt7kMeYihN_y6ptiXxyQ","Del Taco","NV",3.5,2,0,0,3.26315789473684,3.72368421052632,0,0,1,0,1,"American (Traditional)"
"303","03Yt7kMeYihN_y6ptiXxyQ","Del Taco","NV",3.5,2,0,0,3.26315789473684,3.72368421052632,0,0,1,0,1,"Mexican"
"304","03bL5yYHb-chhJwyeSAkfQ","Student Tasty Biryani","QC",3.5,2,1,2,3.66666666666667,3.532,1,0,1,1,1,"Indian"
"305","03fe5vYwHA9TxlJJ-7mDMw","Pressley Park Restaurant","NC",3,2,0,0,3.04347826086957,3.54478260869565,0,0,0,0,1,"American (Traditional)"
"306","03icrim6SfEQJlejDMbzsA","Pho Saigon","NV",4,2,0,2,3.8,3.78133333333333,1,0,0,1,1,"Korean"
"307","04HfzvvANCF3hd-yx6ZACw","Sharon Garden","ON",3,2,1,0,3.19565217391304,3.37,1,1,0,1,1,"Korean"
"308","04fXKCVYBFFCjfqTuSR60w","Denny's","OH",3.5,2,0,0,3.27272727272727,3.64681818181818,0,0,0,0,1,"American (Traditional)"
"309","04j0-HsVeAzrvkJwdyaybQ","Tenoch Restaurant","ON",4,2,0,0,3.76595744680851,3.70744680851064,1,2,0,1,1,"Mexican"
"310","04u-szAykldu-caSDHQaKA","Hot Wok Restaurant","AZ",3,2,1,0,2.95454545454545,3.36,0,0,0,1,1,"Chinese"
"311","05BpxQYVbywxliQ9yA0CKw","Zipps Sports Grill","AZ",2.5,3,0,2,2.40845070422535,3.55577464788732,1,2,1,0,1,"American (Traditional)"
"312","05Solp0aY1YTZqoORMjUTg","La Pupusa Loca","NV",2.5,2,0,0,2.625,3.1375,0,0,0,0,1,"Mexican"
"313","06LmLcjFUb6b1HmhNllJZg","Lemongrass Grill","OH",4.5,1,0,2,4.38666666666667,3.88306666666667,1,2,1,1,1,"Thai"
"314","06MlxbtB4ZYeg_ri02RIAQ","El Pollo Loco","NV",2.5,2,0,0,2.39130434782609,3.11913043478261,0,0,1,0,1,"Mexican"
"315","079CV1EE5WLdQqVEVYFeHQ","The Prime Chinese Restaurant","AZ",4,1,0,0,4.11940298507463,3.72455223880597,0,1,0,1,1,"Chinese"
"316","07AZL5XenCQ_-op_onKLdw","BLT Steak","NV",4,2,0,0,4.0093896713615,3.73636150234742,1,2,0,1,1,"American (Traditional)"
"317","07HZ70wpawSANXKK4CkqpQ","Bella Vita","AZ",3.5,2,0,2,3.5,3.365,1,1,1,1,1,"Italian"
"318","07cX3Rkj85kDQ1drMMczaw","Denny's","AZ",2.5,2,0,2,2.66666666666667,3.07,0,0,0,0,1,"American (Traditional)"
"319","07gh-AImcEcWQ2bew-jprg","Woo Che","NV",3.5,2,0,0,3.5,3.75235294117647,0,1,0,1,1,"Korean"
"320","07jQarxKd_8J_AJHD5YBqQ","Muscle Maker Grill - Las Vegas","NV",3.5,2,1,2,3.51162790697674,3.73616279069767,1,0,0,0,1,"American (Traditional)"
"321","07uIA9g45obULqGt7BLNqw","Le Petit Italien","QC",4,2,0,2,4.06666666666667,4.02466666666667,0,2,1,1,2,"Italian"
"322","08-b4GbZxOzzo9XSJsR-tw","Another Broken Egg Cafe","NC",3.5,2,0,2,3.3984375,3.63109375,1,1,1,0,1,"American (Traditional)"
"323","08R3xSHVEFtvn7oxLu54sQ","Caifan Tacos Bar","QC",4.5,1,0,2,4.625,4.12625,0,2,0,0,1,"Mexican"
"324","093HgvfAw4a0Qh6_Naq1fw","Thai 5 Cafe","ON",4,1,0,0,4.11538461538461,3.79,0,0,0,0,1,"Thai"
"325","09E4gjiUN_nSqaTprCLD9A","Pizzutti's Restaurant","PA",3.5,1,0,1,3.51851851851852,3.70777777777778,0,0,1,1,1,"Italian"
"326","09psTuUYhUMA2ZRzQlm30Q","Five Guys","AZ",3,2,0,0,3.21929824561404,3.61298245614035,0,0,1,0,1,"American (Traditional)"
"327","0AQnRQw34IQW9-1gJkYnMA","Diablo's Cantina","NV",3,3,0,2,2.94367497691597,3.61986149584488,1,2,1,1,1,"Mexican"
"328","0BEaW7yAystJ2OG-S0jv-Q","Ming Home","OH",3,2,1,0,2.75,2.8775,0,0,0,0,1,"Chinese"
"329","0BJK4_RQnNiiXJcYPEgG3w","Mt Everest Restaurant","ON",4,1,1,0,3.8,3.68507692307692,0,2,0,1,1,"Indian"
"330","0Buxoc0cRqjpvkezo3bqog","Nobuo At Teeter House","AZ",4.5,1,0,2,4.2590799031477,3.83406779661017,0,2,1,1,1,"Japanese"
"331","0C1ME-oi2GtsHr8xsV9fsA","Cyclo Vietnamese Cuisine","AZ",4,2,0,0,3.83913043478261,3.79647826086957,0,0,0,0,1,"Chinese"
"332","0C38ezzbBX-dWxpnnwYAzg","Burrito Zone","ON",2,1,1,2,2.23684210526316,3.21131578947368,1,1,0,0,1,"Mexican"
"333","0CaXX_gZohiltHDhvdtOpA","Moxie's Grill & Bar","ON",3,2,0,0,3.0625,3.52875,1,2,1,1,1,"American (Traditional)"
"334","0Cqkgz8hz8sLYvSkZhBDzQ","PDQ - Concord","NC",4,2,0,2,3.89814814814815,3.66703703703704,1,0,0,0,1,"American (Traditional)"
"335","0D6NKcLzVfQ3RcEPySmzDw","Masa Sushi & Asian Grill","NC",3.5,1,1,0,3.67289719626168,3.70383177570093,1,1,0,0,1,"Japanese"
"336","0DarxWxf-Cv0WT_EEWsM9w","Peking Restaurant","OH",3.5,1,1,0,3.61538461538462,3.59269230769231,0,0,0,0,1,"Chinese"
"337","0DyDT4NJNaIuDpT7nTIjxg","Chaupaati","NC",4.5,2,1,2,4.28048780487805,3.88274390243902,1,1,1,0,1,"Indian"
"338","0EeciPtb--c42OUE7Nm9mg","Jack Astor's Bar & Grill","ON",3,3,0,2,2.97938144329897,3.45835051546392,1,2,1,1,1,"American (Traditional)"
"339","0Ep-rCF4UVrz3ZJkd_gAXQ","Prince of India","BW",3,2,0,0,3.08,3.7008,0,1,1,1,1,"Indian"
"340","0F42T07SdUQY24pidn9QwQ","Daisuki Sushi","ON",2.5,2,1,0,2.61363636363636,3.24818181818182,0,1,0,1,1,"Korean"
"341","0F42T07SdUQY24pidn9QwQ","Daisuki Sushi","ON",2.5,2,1,0,2.61363636363636,3.24818181818182,0,1,0,1,1,"Japanese"
"342","0FH5h58Qls1VIuXh5QORlg","El Sol Mexican Art Cafe","ON",3,2,0,0,3.19512195121951,3.33390243902439,0,2,1,1,1,"Mexican"
"343","0FIeULvI-SSjvZ3riH8BRw","Thai Golden Bell Restaurant","ON",4,2,1,0,4.13636363636364,3.86227272727273,0,2,0,1,1,"Thai"
"344","0FOON_PNvG0ZxIZh6Jcv2A","Applebee's","AZ",2.5,2,0,2,2.4,3.142,1,2,0,0,1,"American (Traditional)"
"345","0FUtlsQrJI7LhqDPxLumEw","Joe's Farm Grill","AZ",4,2,0,2,4.16655907036798,3.8360167850226,0,0,1,0,1,"American (Traditional)"
"346","0FUtlsQrJI7LhqDPxLumEw","Joe's Farm Grill","AZ",4,2,0,2,4.16655907036798,3.8360167850226,0,0,1,0,1,"Italian"
"347","0FXAHiDs1Fkr3V_kK8b1SA","Cleats Club Seat Grille Old Brooklyn","OH",3,2,1,2,3.02777777777778,3.33166666666667,1,2,1,0,1,"American (Traditional)"
